m,n,poly,seed,sub_idx,matrix_idx,true_rank,target_k,selector,u_method,generation_ms,selection_ms,extraction_ms,u_ms,verification_ms,total_ms,fnorm,optimal_fnorm,error_ratio,score,u_bytes,status
4097,4150,false,0,12,3,513,85,randomized_range,intersection_inverse,249.584391000,5.707300000,0.143130000,0.407648000,0.721114000,6.979192000,0.751166284,0.021238355,35.368383535,1.000000000,28900,ok
4097,4150,false,0,12,3,513,85,randomized_range,svd_pseudoinverse,249.584391000,5.707300000,0.143130000,14.304443000,0.804481000,20.959354000,0.066623032,0.021238355,3.136920548,1.000000000,28900,ok
4097,4150,false,0,13,3,513,51,matrix_norms,intersection_inverse,249.584391000,1.751999000,0.099776000,0.132931000,0.651883000,2.636589000,1.064611554,0.062606543,17.004796911,1.000000000,10404,ok
4097,4150,false,0,13,3,513,51,matrix_norms,svd_pseudoinverse,249.584391000,1.751999000,0.099776000,7.791228000,0.732220000,10.375223000,0.176217467,0.062606543,2.814681298,1.000000000,10404,ok
4097,4150,false,0,13,3,513,51,randomized_range,intersection_inverse,249.584391000,4.622541000,0.108835000,0.164494000,0.670273000,5.566143000,1.064611435,0.062606543,17.004795007,1.000000000,10404,ok
4097,4150,false,0,13,3,513,51,randomized_range,svd_pseudoinverse,249.584391000,4.622541000,0.108835000,7.765761000,0.713944000,13.211081000,0.176217467,0.062606543,2.814681298,1.000000000,10404,ok
4097,4150,false,0,14,3,513,170,matrix_norms,intersection_inverse,249.584391000,1.720485000,0.150235000,2.489667000,0.862387000,5.222774000,0.126425490,0.002772897,45.593290936,1.000000000,115600,ok
4097,4150,false,0,14,3,513,170,matrix_norms,svd_pseudoinverse,249.584391000,1.720485000,0.150235000,32.710342000,0.916587000,35.497649000,0.010589516,0.002772897,3.818936159,1.000000000,115600,ok
4097,4150,false,0,14,3,513,170,randomized_range,intersection_inverse,249.584391000,9.001570000,0.179013000,2.463512000,0.842038000,12.486133000,0.126425490,0.002772897,45.593290936,1.000000000,115600,ok
4097,4150,false,0,14,3,513,170,randomized_range,svd_pseudoinverse,249.584391000,9.001570000,0.179013000,30.694339000,0.924432000,40.799354000,0.010589516,0.002772897,3.818936159,1.000000000,115600,ok
4097,4150,false,0,15,3,513,102,matrix_norms,intersection_inverse,249.584391000,1.747694000,0.099496000,0.648055000,0.740978000,3.236223000,1.470747471,0.013347575,110.188369414,0.934762902,41616,ok
4097,4150,false,0,15,3,513,102,matrix_norms,svd_pseudoinverse,249.584391000,1.747694000,0.099496000,17.568845000,0.813741000,20.229776000,0.044790544,0.013347575,3.355706580,1.000000000,41616,ok
4097,4150,false,0,15,3,513,102,randomized_range,intersection_inverse,249.584391000,6.292233000,0.119648000,0.622281000,0.735153000,7.769315000,1.470747352,0.013347575,110.188360483,0.934762978,41616,ok
4097,4150,false,0,15,3,513,102,randomized_range,svd_pseudoinverse,249.584391000,6.292233000,0.119648000,17.503608000,0.825513000,24.741002000,0.044790525,0.013347575,3.355705185,1.000000000,41616,ok
4097,4150,false,0,16,4,257,85,matrix_norms,intersection_inverse,249.584391000,1.758232000,0.095429000,0.396423000,0.685519000,2.935603000,0.181510344,0.001980891,91.630636315,0.938550723,28900,ok
4097,4150,false,0,16,4,257,85,matrix_norms,svd_pseudoinverse,249.584391000,1.758232000,0.095429000,14.175378000,0.763839000,16.792878000,0.007535610,0.001980891,3.804151077,1.000000000,28900,ok
4097,4150,false,0,16,4,257,85,randomized_range,intersection_inverse,249.584391000,5.689928000,0.113814000,0.386803000,0.690924000,6.881469000,0.181510344,0.001980891,91.630636315,0.938550723,28900,ok
4097,4150,false,0,16,4,257,85,randomized_range,svd_pseudoinverse,249.584391000,5.689928000,0.113814000,14.060709000,0.809063000,20.673514000,0.007535610,0.001980891,3.804151077,1.000000000,28900,ok
4097,4150,false,0,17,4,257,51,matrix_norms,intersection_inverse,249.584391000,1.784975000,0.098855000,0.132964000,0.651893000,2.668687000,0.218569040,0.009561076,22.860297754,1.000000000,10404,ok
4097,4150,false,0,17,4,257,51,matrix_norms,svd_pseudoinverse,249.584391000,1.784975000,0.098855000,7.660941000,0.731035000,10.275806000,0.032735739,0.009561076,3.423855170,1.000000000,10404,ok
4097,4150,false,0,17,4,257,51,randomized_range,intersection_inverse,249.584391000,4.622657000,0.148949000,0.132545000,0.688197000,5.592348000,0.218569040,0.009561076,22.860297754,1.000000000,10404,ok
4097,4150,false,0,17,4,257,51,randomized_range,svd_pseudoinverse,249.584391000,4.622657000,0.148949000,7.672587000,0.720545000,13.164738000,0.032735739,0.009561076,3.423855170,1.000000000,10404,ok
4097,4150,true,0,0,0,4097,341,matrix_norms,intersection_inverse,154.313867000,1.843231000,0.170447000,20.602166000,1.265057000,23.880901000,0.818865538,0.003484636,234.993129543,1.000000000,465124,ok
4097,4150,true,0,0,0,4097,341,matrix_norms,svd_pseudoinverse,154.313867000,1.843231000,0.170447000,91.694644000,1.325382000,95.033704000,0.009834818,0.003484636,2.822337078,1.000000000,465124,ok
4097,4150,true,0,0,0,4097,341,randomized_range,intersection_inverse,154.313867000,15.956680000,0.250790000,19.199565000,1.090754000,36.497789000,0.818865538,0.003484636,234.993129543,1.000000000,465124,ok
4097,4150,true,0,0,0,4097,341,randomized_range,svd_pseudoinverse,154.313867000,15.956680000,0.250790000,92.257495000,1.288045000,109.753010000,0.009834551,0.003484636,2.822260640,1.000000000,465124,ok
4097,4150,true,0,1,0,4097,204,matrix_norms,intersection_inverse,154.313867000,1.900161000,0.162983000,4.127432000,0.894203000,7.084779000,0.401687175,0.007541013,53.267001778,1.000000000,166464,ok
4097,4150,true,0,1,0,4097,204,matrix_norms,svd_pseudoinverse,154.313867000,1.900161000,0.162983000,46.771704000,1.064753000,49.899601000,0.021229381,0.007541013,2.815189361,1.000000000,166464,ok
4097,4150,true,0,1,0,4097,204,randomized_range,intersection_inverse,154.313867000,10.616438000,0.161329000,3.994019000,0.859967000,15.631753000,0.401687175,0.007541013,53.267001778,1.000000000,166464,ok
4097,4150,true,0,1,0,4097,204,randomized_range,svd_pseudoinverse,154.313867000,10.616438000,0.161329000,46.000189000,1.072798000,57.850754000,0.021229453,0.007541013,2.815198994,1.000000000,166464,ok
4097,4150,true,0,2,1,2049,170,matrix_norms,intersection_inverse,154.313867000,1.730797000,0.147914000,2.468903000,0.846246000,5.193860000,0.173472226,0.002480370,69.938043996,1.000000000,115600,ok
4097,4150,true,0,2,1,2049,170,matrix_norms,svd_pseudoinverse,154.313867000,1.730797000,0.147914000,33.635880000,0.934198000,36.448789000,0.006925556,0.002480370,2.792146292,1.000000000,115600,ok
4097,4150,true,0,2,1,2049,170,randomized_range,intersection_inverse,154.313867000,8.993150000,0.163147000,2.365117000,0.806177000,12.327591000,0.173472226,0.002480370,69.938043996,1.000000000,115600,ok
4097,4150,true,0,2,1,2049,170,randomized_range,svd_pseudoinverse,154.313867000,8.993150000,0.163147000,30.197569000,0.874821000,40.228687000,0.006925556,0.002480370,2.792146292,1.000000000,115600,ok
4097,4150,true,0,3,1,2049,102,matrix_norms,intersection_inverse,154.313867000,1.746400000,0.132969000,0.656422000,0.707212000,3.243003000,0.138357133,0.005351901,25.851962379,1.000000000,41616,ok
4097,4150,true,0,3,1,2049,102,matrix_norms,svd_pseudoinverse,154.313867000,1.746400000,0.132969000,17.361315000,0.775019000,20.015703000,0.015121852,0.005351901,2.825510638,1.000000000,41616,ok
4097,4150,true,0,3,1,2049,102,randomized_range,intersection_inverse,154.313867000,6.254288000,0.143839000,0.612951000,0.703518000,7.714596000,0.138357133,0.005351901,25.851962379,1.000000000,41616,ok
4097,4150,true,0,3,1,2049,102,randomized_range,svd_pseudoinverse,154.313867000,6.254288000,0.143839000,17.556175000,0.813573000,24.767875000,0.015121852,0.005351901,2.825510638,1.000000000,41616,ok
4097,4150,true,0,4,1,2049,341,matrix_norms,intersection_inverse,154.313867000,1.803089000,0.166139000,19.867396000,1.063150000,22.899774000,0.051887430,0.000869534,59.672692514,1.000000000,465124,ok
4097,4150,true,0,4,1,2049,341,matrix_norms,svd_pseudoinverse,154.313867000,1.803089000,0.166139000,90.196416000,1.343264000,93.508908000,0.002640723,0.000869534,3.036941043,1.000000000,465124,ok
4097,4150,true,0,4,1,2049,341,randomized_range,intersection_inverse,154.313867000,16.168605000,0.210247000,19.664074000,1.096186000,37.139112000,0.051887430,0.000869534,59.672692514,1.000000000,465124,ok
4097,4150,true,0,4,1,2049,341,randomized_range,svd_pseudoinverse,154.313867000,16.168605000,0.210247000,91.738384000,1.330322000,109.447558000,0.002640723,0.000869534,3.036941043,1.000000000,465124,ok
4097,4150,true,0,5,1,2049,204,matrix_norms,intersection_inverse,154.313867000,1.910686000,0.180503000,3.783296000,0.870842000,6.745327000,0.135608241,0.001885221,71.932287192,1.000000000,166464,ok
4097,4150,true,0,5,1,2049,204,matrix_norms,svd_pseudoinverse,154.313867000,1.910686000,0.180503000,46.524233000,1.061454000,49.676876000,0.005277530,0.001885221,2.799422722,1.000000000,166464,ok
4097,4150,true,0,5,1,2049,204,randomized_range,intersection_inverse,154.313867000,10.724706000,0.159408000,3.850310000,0.895969000,15.630393000,0.135608241,0.001885221,71.932287192,1.000000000,166464,ok
4097,4150,true,0,5,1,2049,204,randomized_range,svd_pseudoinverse,154.313867000,10.724706000,0.159408000,46.129933000,1.046246000,58.060293000,0.005277530,0.001885221,2.799422722,1.000000000,166464,ok
4097,4150,true,0,6,2,1025,85,matrix_norms,intersection_inverse,154.313867000,1.741190000,0.102824000,0.413887000,0.672230000,2.930131000,0.028044896,0.001761633,15.919832459,1.000000000,28900,ok
4097,4150,true,0,6,2,1025,85,matrix_norms,svd_pseudoinverse,154.313867000,1.741190000,0.102824000,15.524915000,0.774419000,18.143348000,0.005148597,0.001761633,2.922627869,1.000000000,28900,ok
4097,4150,true,0,6,2,1025,85,randomized_range,intersection_inverse,154.313867000,5.737908000,0.115742000,0.409902000,0.731256000,6.994808000,0.028044896,0.001761633,15.919832459,1.000000000,28900,ok
4097,4150,true,0,6,2,1025,85,randomized_range,svd_pseudoinverse,154.313867000,5.737908000,0.115742000,14.173597000,0.779672000,20.806919000,0.005148597,0.001761633,2.922627869,1.000000000,28900,ok
4097,4150,true,0,7,2,1025,51,matrix_norms,intersection_inverse,154.313867000,1.725000000,0.097691000,0.130569000,0.633283000,2.586543000,0.398208529,0.003812205,104.456213553,0.497816245,10404,ok
4097,4150,true,0,7,2,1025,51,matrix_norms,svd_pseudoinverse,154.313867000,1.725000000,0.097691000,7.645632000,0.735398000,10.203721000,0.010667068,0.003812205,2.798135769,1.000000000,10404,ok
4097,4150,true,0,7,2,1025,51,randomized_range,intersection_inverse,154.313867000,4.542918000,0.117038000,0.132220000,0.695719000,5.487895000,0.398208529,0.003812205,104.456213553,0.497816245,10404,ok
4097,4150,true,0,7,2,1025,51,randomized_range,svd_pseudoinverse,154.313867000,4.542918000,0.117038000,7.538658000,0.707510000,12.906124000,0.010667068,0.003812205,2.798135769,1.000000000,10404,ok
